	Year	Day	Hour/min	Wind Spd	Wind Dir	Air	Rad	Snow Depth	Wind Max	Rain	WS_60Av	WD_60Av	Air 2	Air 60Av
112	2004	144	1500	3.841	80.8	13.28	316.9	0.01	8.7	0	3.841	86.1	9.2	8.39
112	2004	144	1600	8.1	195.2	14.36	211.4	0.053	17.17	0	8.1	193.5	7.85	8.23
112	2004	144	1700	9.35	167	14.61	81.8	0.029	15.23	0	9.35	167.8	7.39	8.02
112	2004	144	1800	13.64	181.2	13.63	3.908	0.007	21.17	0	13.64	175.4	7.33	7.07
112	2004	144	1900	16.95	177	12.2	0	0.008	28.17	0	16.95	175.4	6.945	6.664
112	2004	144	2000	20.29	161.2	11.06	0	0.013	27.87	0	20.29	160.4	6.841	6.642
112	2004	144	2100	17.05	141.9	10.2	0	0.006	28.75	0	17.05	142.3	6.622	6.222
112	2004	144	2200	16.29	153.4	9.46	0	0.009	36.63	0	16.29	148.8	5.837	5.616
112	2004	144	2300	12.51	151.1	8.96	0	0.007	28.17	0	12.51	149.3	6.13	5.812
112	2004	145	0	10.78	177.6	8.59	0	0.014	23.23	0	10.78	178.7	6.368	5.971
112	2004	145	100	5.951	133.3	8.17	0	0.025	16.99	0	5.951	136.9	5.431	5.334
112	2004	145	200	15.54	288.9	7.58	0	0.006	28.87	0	15.54	290.4	5.387	5.364
112	2004	145	300	14.12	293.5	7.32	0	-0.012	31.4	0	14.12	297.9	4.891	4.603
112	2004	145	400	13.8	194.5	7.07	0	0.015	37.04	0	13.8	197.8	2.9	2.799
112	2004	145	500	17.51	208.1	6.452	0.001	-0.026	49.63	0	17.51	212.4	-0.848	0.784
112	2004	145	600	29.05	177.4	5.313	0.005	0.002	56.27	0	29.05	169	-2.676	-2.837
112	2004	145	700	13.77	115.6	4.149	0.002	0.003	45.63	0	13.77	112.4	-3.123	-3.687
112	2004	145	800	8.51	0.554	3.256	0.051	-0.011	28.22	0	8.51	351.3	-3.192	-3.888
112	2004	145	900	9.85	306.8	2.473	4.966	-0.003	34.16	0	9.85	303.3	-3.488	-4.032
112	2004	145	1000	10.29	340.3	2.1	37.52	-0.019	34.22	0	10.29	340	-3.246	-3.895
112	2004	145	1100	10.83	40.35	1.843	63.26	-0.028	41.63	0	10.83	9.54	-3.355	-3.876
112	2004	145	1200	13.55	75.7	1.687	83.2	-0.008	50.75	0	13.55	45.22	-2.99	-3.761
112	2004	145	1300	22.1	113.2	1.756	124.5	0.003	60.21	0	22.1	102.6	-2.462	-3.266
112	2004	145	1400	23.34	137.3	2.233	322.3	0.009	47.57	0.031	23.34	127.6	-1.082	-2.509
112	2004	145	1500	13.89	67.09	2.925	351.5	0.018	50.04	0.125	13.89	48.78	-0.993	-1.241
112	2004	145	1600	24.5	102.2	3.697	197.3	0.01	75.4	0.75	24.5	90.8	-1.571	-1.422
112	2004	145	1700	20.29	96.1	4.103	73.2	0.012	53.1	0.063	20.29	87.6	-1.399	-1.5
112	2004	145	1800	26.91	106.6	3.552	3.536	0.012	64.33	0.094	26.91	99	-1.052	-1.476
112	2004	145	1900	25.31	103.8	2.848	0.014	0.01	54.92	0.125	25.31	100.1	-0.989	-1.277
112	2004	145	2000	23.54	105.6	2.468	0.014	0.014	55.27	0.094	23.54	97.3	-0.936	-1.32
112	2004	145	2100	20.88	103.5	2.257	0.013	0.011	52.39	0.125	20.88	94.2	-0.399	-1.016
112	2004	145	2200	21.4	105.9	2.116	0.008	0.009	47.51	0.094	21.4	102.6	-0.534	-0.863
112	2004	145	2300	26.01	121	2.005	0.007	0.011	45.57	0.125	26.01	118.6	-0.269	-0.664
112	2004	146	0	24.48	117.3	1.939	0.005	0.01	49.16	0.094	24.48	115	-0.426	-0.626
112	2004	146	100	21.26	128.2	1.865	0.004	0.011	37.4	0.094	21.26	127.3	-0.514	-0.551
112	2004	146	200	15.48	155.3	1.837	0.001	0.013	32.16	0.094	15.48	157.8	0.845	-0.031
112	2004	146	300	11.84	163	1.883	0.002	0.021	29.11	0.125	11.84	165.8	1.756	1.185
112	2004	146	400	5.546	209.2	2.012	0.001	0.028	21.7	0.094	5.546	206.4	2.191	2.514
112	2004	146	500	10.73	286.4	2.15	0.002	0.025	28.28	0.094	10.73	286.3	3.649	3.298
112	2004	146	600	11.8	277.1	2.387	0.001	0.015	30.87	0.094	11.8	275.4	2.956	3.693
112	2004	146	700	7.69	242.1	2.586	0	0.025	23.23	0.094	7.69	235.4	2.526	3.283
112	2004	146	800	5.271	223.6	2.615	0.151	0.053	22.4	0.094	5.271	224.7	2.39	2.918
112	2004	146	900	9.82	294.3	2.611	19.21	0.026	26.52	0.094	9.82	295.1	2.978	3.021
112	2004	146	1000	9.78	326.7	3.314	176	-0.004	27.34	0.25	9.78	329.1	4.66	4.071
112	2004	146	1100	4.946	7.93	4.821	290.4	0.008	23.64	0.406	4.946	5.014	4.239	5.106
112	2004	146	1200	6.499	7.13	13.04	368.4	0.008	28.4	0.563	6.499	8.24	3.902	4.856
112	2004	146	1300	11.91	334.7	19.87	400.1	0.007	34.52	0.438	11.91	336.2	1.402	3.815
112	2004	146	1400	14.57	328.9	13.02	380.1	0.011	38.16	0.125	14.57	328.5	3.935	3.069
112	2004	146	1500	14.89	335.7	11.67	312.3	0.008	32.4	0.094	14.89	336.7	3.732	2.814
112	2004	146	1600	19.11	317.6	10.81	207.3	0.011	39.69	0.094	19.11	318.4	3.508	2.984
112	2004	146	1700	17.96	314.5	9.91	77.3	0.007	39.34	0.094	17.96	315.4	2.952	2.722
112	2004	146	1800	16.46	315.6	8.44	2.948	0.029	34.4	0.063	16.46	317.1	1.9	1.563
112	2004	146	1900	12.27	308.5	7.04	0	0.02	30.81	0.094	12.27	306.5	1.775	1.282
112	2004	146	2000	15.65	289.5	5.991	0	0.019	29.46	0.063	15.65	291.7	2.032	1.455
112	2004	146	2100	15.98	305.1	5.351	0	0.006	34.22	0.094	15.98	306.1	1.829	1.415
112	2004	146	2200	15.99	322.5	4.963	0	0.013	35.57	0.094	15.99	323.3	1.922	1.413
112	2004	146	2300	17.95	312.1	4.451	0	0.008	35.69	0.063	17.95	312.3	1.652	1.418
112	2004	147	0	18.98	316.7	3.994	0	0.016	34.58	0.094	18.98	316.6	1.636	1.235
112	2004	147	100	23.2	307.8	3.748	0.001	0.017	43.87	0.063	23.2	308.9	1.658	1.333
112	2004	147	200	31.28	304.5	3.505	0.002	0.007	51.74	0.094	31.28	304.8	1.539	1.344
112	2004	147	300	29.3	310.4	3.362	0.001	0.001	44.51	0.063	29.3	310.9	1.09	0.792
112	2004	147	400	35.49	316.2	3.062	0.006	0.003	51.8	0.063	35.49	315.9	0.914	0.592
112	2004	147	500	35.97	311.1	2.809	0.004	0.005	56.63	0.063	35.97	310.9	0.895	0.652
112	2004	147	600	28.27	304.8	2.674	0.001	0.007	49.28	0.094	28.27	305.3	0.509	0.222
112	2004	147	700	26.83	320.8	2.51	0.002	0.007	51.1	0.063	26.83	320.9	0.643	0.244
112	2004	147	800	26.01	313.4	2.408	0.17	0.012	46.63	0.063	26.01	314.2	0.669	0.262
112	2004	147	900	24.82	322.4	2.452	19.01	0.005	43.1	0.063	24.82	322.1	1.106	0.592
112	2004	147	1000	25.43	312.2	2.952	172.4	0.008	41.93	0.063	25.43	312.4	1.246	1.065
112	2004	147	1100	22.45	318.6	3.649	286.8	0.015	40.1	0.063	22.45	318.7	1.771	1.247
112	2004	147	1200	20.83	330.9	4.523	364.2	0.015	39.16	0.063	20.83	331.6	2.333	1.805
112	2004	147	1300	24.67	315.7	5.334	396.5	0.013	47.28	0.063	24.67	317.1	1.959	1.758
112	2004	147	1400	22.46	341.2	6.025	376.7	0.021	46.34	0.063	22.46	341.9	1.643	1.673
112	2004	147	1500	24.97	336.1	6.588	311	0.017	46.86	0.063	24.97	336.9	2.043	1.585
112	2004	147	1600	27.62	330.7	6.767	206.3	0.004	50.39	0.063	27.62	330.8	2.416	2.205
112	2004	147	1700	20.97	321.2	6.677	75.5	0.005	40.51	0.063	20.97	323	1.433	1.748
112	2004	147	1800	22.52	315.7	5.558	2.785	0.01	39.69	0.031	22.52	316.8	1.021	0.89
112	2004	147	1900	25.57	313.3	4.516	0.002	0.007	40.34	0.063	25.57	313.3	0.866	0.58
112	2004	147	2000	21.54	316.7	3.756	0.003	0.012	45.1	0.063	21.54	318.5	0.215	0.156
112	2004	147	2100	25.87	320.3	3.226	0.004	0.009	45.98	0.031	25.87	320.9	0.265	0.111
112	2004	147	2200	25.32	331.8	2.644	0.011	0.001	49.8	0.063	25.32	332	0.083	-0.432
112	2004	147	2300	28.04	318.9	2.416	0.017	0.01	53.33	0.063	28.04	318.7	0.89	0.228
112	2004	148	0	31.21	314.1	2.23	0.022	0.012	48.1	0.031	31.21	314.3	0.738	0.416
112	2004	148	100	33.61	317.2	2.19	0.022	-0.003	51.57	0.031	33.61	318	0.938	0.748
112	2004	148	200	37.71	317.1	2.103	0.03	0.002	56.98	0.063	37.71	317.1	1.35	0.697
112	2004	148	300	35.78	305.6	2.057	0.022	0.009	55.63	0.031	35.78	305.3	0.447	0.481
112	2004	148	400	31.99	302.4	1.94	0.012	0.005	48.39	0.063	31.99	303	0.387	0.269
112	2004	148	500	34.6	311.1	1.976	0.025	0.007	56.27	0.031	34.6	311.4	1.299	0.924
112	2004	148	600	33.36	309.9	1.895	0.011	0.002	62.03	0.063	33.36	310.4	0.034	0.205
112	2004	148	700	30.01	306.5	1.905	0.014	0.007	52.98	0.031	30.01	307.7	0.788	0.301
112	2004	148	800	31.62	310.4	1.901	0.348	0.006	50.39	0.031	31.62	310.7	0.944	0.889
112	2004	148	900	32.42	315.1	1.965	23.49	0.005	50.22	0.031	32.42	315.8	0.89	0.549
112	2004	148	1000	26.61	333.6	2.137	53.12	0.01	47.81	0.063	26.61	335.5	2.149	1.308
112	2004	148	1100	24.19	316.5	2.413	148.5	0.005	40.34	0.031	24.19	317.9	2.246	1.77
112	2004	148	1200	30.49	311.9	3.057	329.4	0.007	53.21	0.031	30.49	312.8	2.318	2.083
112	2004	148	1300	32.44	317.8	3.972	403.9	0.008	64.03	0.031	32.44	318.8	2.441	2.381
112	2004	148	1400	31.15	316.6	4.707	410.2	0.012	52.74	0.031	31.15	319.3	2.689	2.39
112	2004	148	1500	29.16	315.5	5.49	308.2	0.007	59.21	0.031	29.16	316.1	2.59	2.596
112	2004	148	1600	24.14	338.3	5.325	72	0.003	60.86	0.063	24.14	341.4	2.096	1.973
112	2004	148	1700	22.62	337.7	5.095	46	-0.007	52.27	0.031	22.62	341.9	2.326	1.97
112	2004	148	1800	24.28	341.1	4.819	1.037	0.005	55.51	0.031	24.28	343.8	2.561	2.215
112	2004	148	1900	22.82	0.758	4.61	0	0.003	48.1	0.031	22.82	2.654	2.677	2.456
112	2004	148	2000	16.49	3.668	4.485	0	0.009	45.28	0.031	16.49	358.8	2.7	2.422
112	2004	148	2100	15.39	348.3	4.377	0	0.004	48.33	0.25	15.39	349.6	2.417	2.415
112	2004	148	2200	13.13	21.82	4.222	0	0	46.63	1.313	13.13	21.29	2.182	1.982
112	2004	148	2300	15.79	351.6	4.101	0.001	-0.003	48.28	0.969	15.79	352.7	2.195	1.949
112	2004	149	0	13.8	0.849	4.014	0	-0.006	37.46	0.375	13.8	1.634	2.198	2.009
112	2004	149	100	11.99	24.09	3.991	0	-0.003	36.87	1.344	11.99	11.81	2.221	1.966
112	2004	149	200	12.89	29.84	3.95	0	-0.005	39.51	2.969	12.89	21.22	2.327	2.052
112	2004	149	300	12.81	8.15	3.91	0	-0.016	45.34	1.875	12.81	15.39	2.155	2.046
112	2004	149	400	14.53	319.7	3.902	0	-0.018	41.16	1.219	14.53	329.2	2.068	1.988
112	2004	149	500	20.25	312.2	3.817	0.001	-0.017	56.86	0.531	20.25	316	2.374	2.431
112	2004	149	600	30.04	309.9	3.785	0.007	-0.006	63.15	1.781	30.04	311.7	2.604	2.536
112	2004	149	700	28.09	333.7	3.761	0.004	-0.008	60.21	0.563	28.09	338.4	2.408	2.589
112	2004	149	800	17.68	350.8	3.651	0.022	-0.001	48.57	0.469	17.68	347.6	2.163	2.382
112	2004	149	900	15.86	323.1	3.522	5.217	-0.013	46.81	0.906	15.86	323.8	1.961	1.914
112	2004	149	1000	14.66	332.8	3.523	23.3	-0.012	44.04	0.781	14.66	331.4	2.053	1.891
112	2004	149	1100	14.43	335.9	3.495	45.71	-0.004	43.87	1	14.43	333.9	2.348	2.025
112	2004	149	1200	15.77	343.6	3.503	88.3	-0.032	51.04	0.656	15.77	331.9	3.247	2.453
112	2004	149	1300	21.4	14.94	3.671	95.7	-0.03	50.86	0.219	21.4	15.87	3.378	3.304
112	2004	149	1400	16.44	352.8	3.837	95.4	0.001	57.21	0.813	16.44	346.5	2.411	2.949
112	2004	149	1500	10.89	281.7	3.857	34.7	-0.009	34.1	1.563	10.89	289.3	2.325	2.175
112	2004	149	1600	13.13	171.1	3.799	32.88	-0.044	34.4	1.406	13.13	177.8	1.823	1.889
112	2004	149	1700	25.81	126.3	3.707	11.86	-0.051	47.51	1.344	25.81	126.4	1.445	1.317
112	2004	149	1800	26.67	119.9	3.548	0.457	-0.036	53.57	0.844	26.67	118.8	1.356	1.066
112	2004	149	1900	23.59	115.5	3.431	0.002	-0.05	48.16	0.906	23.59	112.5	1.413	1.116
112	2004	149	2000	27.07	120.8	3.336	0.002	-0.048	46.98	0.844	27.07	120	1.118	0.976
112	2004	149	2100	26.75	126.7	3.235	0.002	-0.033	51.16	0.844	26.75	126.1	0.619	0.587
112	2004	149	2200	24.86	125.5	3.041	0.002	-0.055	43.92	0.781	24.86	124.6	0.651	0.445
112	2004	149	2300	24.81	126.4	2.935	0.001	-0.042	46.45	0.781	24.81	126.1	0.81	0.488
112	2004	150	0	18.1	120.6	2.791	0	-0.054	43.1	0.844	18.1	116.3	0.589	0.421
112	2004	150	100	21.02	124.5	2.68	0.002	-0.052	42.28	0.219	21.02	122.3	0.213	0.087
112	2004	150	200	21.79	138	2.546	0	-0.097	33.69	0	21.79	137.4	0.136	-0.181
112	2004	150	300	16.28	175.8	2.447	0	-0.013	32.34	0.031	16.28	179.6	1.037	0.204
112	2004	150	400	9.94	321	2.431	0	-0.006	31.75	0.375	9.94	333.6	1.348	1.219
112	2004	150	500	11.11	336.3	2.397	0.001	-0.017	44.69	1.281	11.11	347.3	1.193	0.99
112	2004	150	600	14.73	348.8	2.414	0.001	-0.022	42.45	1.75	14.73	348.4	0.806	0.9
112	2004	150	700	16.48	11.53	2.423	0.001	-0.017	42.16	1.719	16.48	8.37	1.308	0.878
112	2004	150	800	24.2	317.8	2.519	0.01	-0.018	60.51	3.063	24.2	321.4	1.746	1.651
112	2004	150	900	27.32	351.8	2.673	1.664	-0.019	66.97	3.344	27.32	352.2	1.291	1.36
112	2004	150	1000	21.87	0.342	2.638	9.78	-0.025	51.63	2.219	21.87	358.3	0.584	0.702
112	2004	150	1100	18.57	334.6	2.491	36.39	-0.031	47.16	1.25	18.57	331.5	0.397	0.175
112	2004	150	1200	23.69	300.5	2.346	59.95	-0.022	47.69	0.75	23.69	300.5	0.372	-0.037
112	2004	150	1300	14.32	300	2.259	59.76	0.002	35.22	0.438	14.32	299.1	0.303	-0.001
112	2004	150	1400	14.42	352.1	2.21	50.2	0.009	49.22	0.313	14.42	351.9	0.342	0.149
112	2004	150	1500	13.69	9.55	2.177	44.44	0.019	43.57	0.25	13.69	3.438	0.07	-0.037
112	2004	150	1600	14.98	347.5	2.127	29.76	0.015	50.57	0.25	14.98	345.7	-0.306	-0.313
112	2004	150	1700	19.93	313.5	2.001	12.09	0.072	41.98	0.281	19.93	313.8	-0.826	-0.862
112	2004	150	1800	21.25	316.3	1.885	2.091	0.072	48.1	0.281	21.25	316.2	-0.896	-1.205
112	2004	150	1900	17.13	327.8	1.823	0	0.078	43.51	0.25	17.13	324.7	-0.585	-0.951
112	2004	150	2000	22.65	327	1.723	0.001	0.079	47.51	0.188	22.65	327	-0.591	-0.881
112	2004	150	2100	12.09	336.7	1.64	0.001	0.076	29.69	0.156	12.09	332.5	-0.488	-0.821
112	2004	150	2200	17.26	325.4	1.602	0.001	0.073	37.46	0.125	17.26	321.3	-0.556	-0.774
112	2004	150	2300	14.46	330.9	1.557	0.001	0.084	33.58	0.094	14.46	326.7	-0.859	-0.989
112	2004	151	0	19.53	332	1.508	0.002	0.09	40.1	0.094	19.53	331.2	-1.053	-1.267
112	2004	151	100	13.28	346.4	1.387	0.001	0.099	34.22	0.094	13.28	346.4	-1.114	-1.381
112	2004	151	200	12.78	339.4	1.287	0	0.108	41.45	0.094	12.78	336.4	-1.21	-1.444
112	2004	151	300	17.9	344.5	1.184	0.001	0.107	39.87	0.063	17.9	344.2	-1.084	-1.394
112	2004	151	400	12.88	331.3	1.147	0.001	0.103	37.93	0.063	12.88	327.2	-1.072	-1.398
112	2004	151	500	20.16	329.2	1.08	0.002	0.109	40.98	0.063	20.16	328.1	-1.049	-1.267
112	2004	151	600	18.61	329.6	1.056	0.001	0.105	31.28	0.063	18.61	330.2	-1.056	-1.317
112	2004	151	700	19.76	322.1	0.918	0.002	0.111	34.81	0.063	19.76	322.5	-1.15	-1.381
112	2004	151	800	20.35	339.4	0.99	0.028	0.115	35.75	0.031	20.35	339.8	-1.105	-1.399
112	2004	151	900	20.72	343.9	0.938	6.435	0.118	40.57	0.063	20.72	344	-0.99	-1.266
112	2004	151	1000	16.28	349.7	1.022	56.37	0.115	36.22	0.031	16.28	349.6	-0.728	-1.104
112	2004	151	1100	14.36	338	1.078	75.2	0.122	28.28	0.063	14.36	337	-0.744	-0.963
112	2004	151	1200	12.92	341.1	1.246	239.2	0.109	32.16	0.063	12.92	340.7	-0.151	-0.498
112	2004	151	1300	7.8	335.9	1.425	202.3	0.11	24.29	0.063	7.8	336.4	0.03	-0.394
112	2004	151	1400	10.44	335.5	1.791	213.5	0.105	27.93	0.125	10.44	330.3	-0.128	-0.228
112	2004	151	1500	14.67	326.4	2.043	167	0.139	34.75	0.125	14.67	327.2	-0.634	-0.521
112	2004	151	1600	15.79	314.7	1.976	53.76	0.143	38.63	0.063	15.79	316.9	-0.962	-1.146
112	2004	151	1700	14.64	280.3	1.878	19.05	0.14	45.51	0.063	14.64	273	-1.402	-1.539
112	2004	151	1800	13.13	295.1	1.478	2.758	0.107	33.93	0.063	13.13	300.2	-1.775	-1.987
112	2004	151	1900	19.18	308.1	0.985	0.003	0.122	35.28	0.063	19.18	309.3	-2.128	-2.223
112	2004	151	2000	19.07	283	0.743	0.005	0.124	41.28	0.031	19.07	286.5	-2.665	-2.899
112	2004	151	2100	18.24	316.4	0.545	0.005	0.121	40.87	0.063	18.24	318.5	-2.132	-2.491
112	2004	151	2200	16.58	333.7	0.435	0.005	0.123	34.87	0.031	16.58	333.4	-2.102	-2.442
112	2004	151	2300	17.05	329.1	0.412	0.007	0.138	42.75	0.031	17.05	329.1	-1.516	-1.881
112	2004	152	0	22.56	273.6	0.225	0.005	0.192	60.27	0.031	22.56	278.2	-3.085	-2.619
112	2004	152	100	16.48	269.4	0.06	0.006	0.219	42.4	0.031	16.48	275.2	-2.968	-3.321
112	2004	152	200	12.82	287.7	-0.163	0.009	0.219	36.46	0.031	12.82	285.7	-3.41	-3.605
112	2004	152	300	10.69	311.6	-0.362	0.009	0.225	25.76	0.031	10.69	315	-3.921	-4.065
112	2004	152	400	9.94	324.5	-0.678	0.012	0.227	27.05	0.063	9.94	326.3	-4.234	-4.447
112	2004	152	500	9.45	267.9	-0.884	0.015	0.23	28.58	0.031	9.45	273.1	-4.349	-4.614
112	2004	152	600	12.65	239.3	-1.117	0.014	0.245	39.28	0.063	12.65	250.5	-4.475	-4.625
112	2004	152	700	13.3	223.4	-1.35	0.025	0.251	42.22	0.031	13.3	226.4	-4.738	-4.785
112	2004	152	800	13.54	228.8	-1.516	0.068	0.265	32.34	0.031	13.54	237.6	-4.596	-4.823
112	2004	152	900	18.22	256.4	-1.623	8.92	0.259	40.46	0.031	18.22	253.7	-4.421	-4.657
112	2004	152	1000	9.21	275.2	-1.392	108.1	0.248	22.93	0	9.21	258.5	-2.23	-3.908
112	2004	152	1100	10.27	297.4	-0.683	264.7	0.248	26.64	0.031	10.27	303.7	-1.813	-2.806
112	2004	152	1200	12.38	276.9	0.234	308.7	0.245	26.93	0.031	12.38	275.6	-1.238	-2.419
112	2004	152	1300	10.58	284.3	1.222	335.2	0.247	27.11	0.031	10.58	284.5	-2.001	-2.037
112	2004	152	1400	9.69	328.1	1.656	156.3	0.25	21.58	0.031	9.69	328.1	-2.436	-2.361
112	2004	152	1500	10.73	326.6	1.718	101	0.246	24.93	0.031	10.73	326.1	-1.395	-1.869
112	2004	152	1600	15.58	294.9	1.647	39.62	0.246	45.04	0.031	15.58	297.8	-1.607	-1.446
112	2004	152	1700	8.98	342.9	1.494	23.28	0.249	29.22	0.031	8.98	339.9	-0.679	-1.224
112	2004	152	1800	10.6	338.2	1.407	0.795	0.237	27.7	0	10.6	335.4	-0.207	-0.49
112	2004	152	1900	19.78	308.2	1.429	0.002	0.244	44.22	0.031	19.78	313.9	0.73	0.176
112	2004	152	2000	21.48	291	1.658	0.005	0.244	42.04	0.031	21.48	293.8	1.658	1.659
112	2004	152	2100	16.95	335.1	1.886	0.003	0.241	43.28	0.031	16.95	333.4	1.262	1.441
112	2004	152	2200	15.45	308.1	2.044	0.001	0.234	41.87	0.344	15.45	310.2	1.259	1.229
112	2004	152	2300	15.96	334.4	2.148	0	0.226	44.98	0.563	15.96	330	1.354	1.238
112	2004	153	0	15.22	359.1	2.184	0.002	0.219	54.04	0.813	15.22	351.8	1.346	1.202
112	2004	153	100	18.79	11.81	2.322	0.004	0.2	59.74	0.906	18.79	10.09	1.589	1.535
112	2004	153	200	25.89	355.8	2.417	0.002	0.205	59.68	1.438	25.89	354.3	1.606	1.517
112	2004	153	300	24.72	353.7	2.592	0.002	0.186	61.21	1.281	24.72	351.2	1.742	1.644
112	2004	153	400	26.41	346.9	2.712	0.004	0.165	68.68	1.844	26.41	345.6	1.848	1.722
112	2004	153	500	25.81	347.1	2.787	0.003	0.167	67.27	2.938	25.81	345.4	1.961	1.829
112	2004	153	600	17.63	353.9	2.84	0.003	0.157	60.68	2.25	17.63	351.6	1.863	1.763
112	2004	153	700	25.41	358.6	2.873	0.005	0.139	76.1	2.219	25.41	357.3	1.713	1.714
112	2004	153	800	27.13	3.758	2.974	0.009	0.101	78.2	2.156	27.13	2.353	1.906	1.734
112	2004	153	900	41.65	8.64	3.105	2.623	0.116	87.9	2.875	41.65	9.71	2.086	1.989
112	2004	153	1000	39.83	6.289	3.232	19	0.107	84.4	3.375	39.83	4.952	2.213	2.132
112	2004	153	1100	33.86	3.214	3.298	27.51	0.07	104	2.688	33.86	3.713	1.962	1.966
112	2004	153	1200	44.75	7.05	3.316	34.49	-1	91.3	2.469	44.75	8.14	1.761	1.685
112	2004	153	1300	37.48	10.98	3.269	27.54	0.067	96.2	1.969	37.48	13.87	1.269	1.428
112	2004	153	1400	22.82	19.16	3.167	30.22	0.079	72.7	1.313	22.82	22.86	1.446	1.182
112	2004	153	1500	34.77	15.74	3.083	19.43	0.071	73.9	1.281	34.77	17.64	1.115	1.126
112	2004	153	1600	26.37	12.01	2.953	8.68	-1	71.5	0.781	26.37	12.97	0.967	0.861
112	2004	153	1700	15.99	334.4	2.797	3.289	0.112	51.16	0.719	15.99	311.1	0.725	0.664
112	2004	153	1800	26.56	12.69	2.66	0.078	0.074	75.2	0.469	26.56	16.56	0.758	0.543
112	2004	153	1900	17.67	61.19	2.535	0.001	0.082	52.8	0.5	17.67	92.9	0.871	0.62
112	2004	153	2000	17.22	21.25	2.461	0.002	0.101	62.8	0.75	17.22	25.65	0.933	0.721
112	2004	153	2100	16.72	34.46	2.407	0.002	0.073	58.98	1.25	16.72	106.6	0.935	0.746
112	2004	153	2200	16.99	339.3	2.36	0.002	-1	54.98	0.469	16.99	308	0.563	0.55
112	2004	153	2300	28.31	353.7	2.277	0.008	0.036	69.44	0.438	28.31	351.4	0.698	0.54
112	2004	154	0	28.01	5.655	2.164	0.007	0.069	75.7	0.5	28.01	0.313	0.497	0.504
112	2004	154	100	24.65	1.039	2.141	0.008	0.085	66.97	0.438	24.65	356.2	0.884	0.568
112	2004	154	200	23.31	9.08	2.116	0.004	0.102	71	0.438	23.31	14.89	0.885	1.027
112	2004	154	300	17.7	284.3	2.01	0.006	0.106	59.74	0.313	17.7	257	0.168	0.237
112	2004	154	400	16.12	245.2	1.902	0.003	0.058	78.8	0.031	16.12	230.2	-0.524	-0.368
112	2004	154	500	14.18	33.94	1.766	0.001	0.174	81.8	0.031	14.18	25.5	-0.936	-0.973
112	2004	154	600	18.35	351.6	1.561	0.004	0.18	71.7	0	18.35	340.5	-0.441	-0.838
112	2004	154	700	23.31	7.49	1.555	0.002	0.18	68.5	0	23.31	7.57	-0.449	-0.659
112	2004	154	800	19.5	357.3	1.496	0.005	-1	57.45	0.031	19.5	353.3	-0.488	-0.696
112	2004	154	900	22.36	336.2	1.527	0.667	0.236	51.33	0.031	22.36	337.7	0.002	-0.349
112	2004	154	1000	17.91	339.3	1.544	7.33	0.238	243.2	0.031	17.91	331.2	0.093	0.081
112	2004	154	1100	14.18	308.8	1.573	15.14	0.259	46.28	0.031	14.18	185.7	0.687	0.78
112	2004	154	1200	14.94	349.4	1.685	42.01	0.24	34.46	0.031	14.94	346	0.683	0.511
112	2004	154	1300	17.25	353.3	1.844	169.4	0.258	41.16	0.063	17.25	354.5	0.808	0.649
112	2004	154	1400	16.59	8.18	2.118	166.9	0.258	40.4	0.156	16.59	6.198	0.53	0.544
112	2004	154	1500	16.72	0.391	2.233	78.6	0.249	53.1	0.25	16.72	355.6	0.031	-0.015
112	2004	154	1600	19.63	3.68	2.182	32.21	0.243	50.57	0.281	19.63	1.475	0.003	-0.252
112	2004	154	1700	9.88	7.29	2.061	19.8	0.249	37.99	0.25	9.88	2.759	-0.559	-0.477
112	2004	154	1800	11.72	347.8	1.815	0.885	0.249	34.1	0.156	11.72	340.4	-1.215	-1.186
112	2004	154	1900	11.85	8.68	1.557	0.003	0.246	35.34	0.156	11.85	0.564	-1.554	-1.728
112	2004	154	2000	11.06	347.2	1.202	0.005	0.249	31.87	0.125	11.06	345.5	-2.247	-2.396
112	2004	154	2100	14.42	316.6	0.652	0.007	0.235	37.1	0.094	14.42	319.7	-2.522	-2.924
112	2004	154	2200	15.49	314.7	0.482	0.01	0.244	38.63	0.094	15.49	315.4	-2.775	-2.965
112	2004	154	2300	18.76	331.1	0.021	0.014	0.251	39.22	0.063	18.76	331	-3.294	-3.335
112	2004	155	0	28.21	328.7	-0.341	0.018	0.238	52.39	0.063	28.21	327.4	-3.305	-3.734
112	2004	155	100	32.78	359.9	-0.383	0.025	0.239	59.8	0.063	32.78	0.403	-2.938	-3.358
112	2004	155	200	30.13	348.4	-0.432	0.016	0.239	61.21	0.063	30.13	348.4	-2.571	-3.034
112	2004	155	300	25.59	319.1	-0.423	0.015	0.238	49.1	0.031	25.59	320.7	-2.273	-2.647
112	2004	155	400	26.48	311.9	-0.322	0.014	0.234	51.74	0.031	26.48	312.7	-2.187	-2.431
112	2004	155	500	27.68	318.2	-0.214	0.016	0.239	49.16	0.031	27.68	319.5	-2.072	-2.308
112	2004	155	600	34	328	-0.107	0.019	0.237	61.39	0.031	34	327.6	-1.644	-1.904
112	2004	155	700	38.98	329.5	0.019	0.015	0.231	70	0.031	38.98	329.5	-1.425	-1.502
112	2004	155	800	42.09	318.3	0.17	0.019	0.225	69.8	0.031	42.09	318.6	-0.776	-1.098
112	2004	155	900	43.62	314.5	0.361	2.807	0.222	75.4	0	43.62	315.2	-0.569	-0.65
